"threat_id","threat:name","threat:category","threat:severity","threat:cve"
32806,"Autodesk 3ds Max Application Callbacks Arbitrary Command Execution","code-execution",high,"CVE-2009-3577"
32568,"Adobe ShockWave Player 11.5.1.601 PlayerVersion Property Heap-based buffer overflow",overflow,high,"CVE-2009-3244"
32898,"Microsoft Office Excel DbOrParamQry Record Parsing Remote Code Execution Vulnerability","code-execution",high,"CVE-2010-0264"
32260,"Adobe PageMaker Key Strings Stack Overflow Vulnerability",overflow,medium,"CVE-2007-6432"
32386,"AOL IWinAmpActiveX ConvertFile Buffer Overflow",overflow,high,
32663,"EMC Captiva QuickScan Pro KeyHelp ActiveX Control Buffer Overflow",overflow,medium,
30125,"Microsoft Office Embedded Shockwave Flash Player Object Security Bypass","code-execution",medium,"CVE-2006-3014"
32767,"Audio Workstation Pls File Parsing Buffer Overflow",overflow,high,"CVE-2009-0476"
32525,"Adobe Coldfusion 8 XSS Vulnerability","info-leak",medium,"CVE-2009-1872"
31896,"Novell eDirectory HTTP Request Content-Length Heap Buffer Overflow Vulnerability",overflow,critical,"CVE-2008-4478"
31814,"Microsoft GDI+ EMF Image Processing Memory Corruption Vulnerability","code-execution",critical,"CVE-2008-3012"
32436,"Roxio CinePlayer ActiveX Control Buffer Overflow Vulnerability",overflow,high,"CVE-2007-1559"
32873,"IntelliTamper HTML Parser IMG Tag Buffer Overflow Vulnerability",overflow,medium,"CVE-2008-3583"
31388,"PHP Strip_Tags Function Bypass Vulnerability Vulnerability","code-execution",medium,"CVE-2004-0595"
31564,"Microsoft Windows Web View Script Injection","code-execution",high,"CVE-2005-1191"
32259,"IBM WebSphere Application Server Cross Site Scripting Vulnerability","code-execution",high,
30403,"Microsoft Jet DataBase Engine MDB File Parsing Remote Buffer Overflow Vulnerability",overflow,high,"CVE-2007-6026"
30937,"Apple iPhone Mobile Safari Browser Remote Heap Overflow Vulnerability",overflow,high,"CVE-2007-3944"
32729,"RealPlayer AU File Parsing Divide-by-Zero DoS",dos,medium,
30991,"Mozilla Firefox Multiple Nested Marquee Tags Denial of Service Vulnerability",dos,medium,"CVE-2006-2723"
31281,"Mozilla Suite DOM Property Code Execution Vulnerability","code-execution",high,"CVE-2005-1532"
32189,"Oracle TimesTen Database evtdump CGI Module Format String","code-execution",high,"CVE-2008-5440"
30853,"HTTP TRACK Method","info-leak",informational,
32402,"Microsoft Office Excel BRAI Record Remote Code Execution Vulnerability","code-execution",critical,"CVE-2009-0549"
32818,"Chasys Media Player Playlist File Remote Buffer Overflow Vulnerability",overflow,high,
32140,"Red Hat Directory Server Accept-Language HTTP Header Parsing Buffer Overflow",overflow,high,"CVE-2008-2928"
32012,"Microsoft Visual Studio MSFLXGRD.OCX ActiveX Control Code Execution Vulnerability","code-execution",critical,"CVE-2008-4253"
31538,"Oracle Web Cache Client Request Handling DoS",dos,high,"CVE-2004-0385"
31933,"Wordpress Command Execution Backdoor Vulnerability","code-execution",high,"CVE-2007-1277"
32485,"Iomega StorCenter Session Identifier Security Bypass","info-leak",medium,"CVE-2009-2367"
31684,"HTTP Apple Safari KHTML WebKit Remote Denial of Service Vulnerability",dos,medium,"CVE-2008-0298"
30499,"Microsoft Internet Explorer cloneNode and nodeValue Remote Memory Corruption Vulnerability","code-execution",high,"CVE-2007-3903"
31348,"Microsoft Office WordPerfect Document Converter Heap-based Buffer Overflow Vulnerability",overflow,high,"CVE-2004-0573, CVE-2017-8744"
30587,"Microsoft Internet Explorer Image Processing Argument Handling Memory Corruption Vulnerability","code-execution",critical,"CVE-2008-0078"
32544,"Mozilla Firefox JIT Escape Function Memory Corruption Vulnerability","code-execution",high,"CVE-2009-2477"
30820,"Firefly Media Server Multiple Null Pointer Dereference Vulnerabilities",dos,low,"CVE-2007-5824"
32036,"Mozilla Firefox MathML Component Integer Overflow Vulnerability",overflow,high,"CVE-2008-4061"
32016,"Microsoft Visual Studio MSCHRT20.OCX ActiveX Control Code Execution Vulnerability","code-execution",critical,"CVE-2008-4256"
31963,"Mozilla Firefox arbitrary Javascript execution","info-leak",medium,"CVE-2007-5334, CVE-2007-5337, CVE-2007-5338, CVE-2007-5339, CVE-2007-5340"
31291,"MediaWiki User Language Remote Code Execution Vulnerability","code-execution",high,"CVE-2005-4031"
30870,"Apache Tomcat Directory Listing Information Disclosure","info-leak",medium,"CVE-2006-3835"
30058,"Internet Explorer Javascript Similar Method Cross Domain Check Bypass","code-execution",high,"CVE-2004-0727"
32757,"HTML Help Workshop HHP File Buffer Overflow Vulnerability",overflow,high,"CVE-2006-0564"
32509,"Microsoft Office Web Components Buffer Overflow Vulnerability","code-execution",critical,"CVE-2009-1534"
31442,"Windows Media Player Code Execution Vulnerability Decompressing Skins","code-execution",medium,"CVE-2007-3037"
30142,"Mozilla Suite InstallVersion CompareTo Script Function Heap Corruption","code-execution",medium,"CVE-2005-2265"
32397,"Apple QuickTime CRGN Atom Parsing Heap Buffer Overflow Vulnerability",overflow,critical,"CVE-2009-0954"
30942,"WebEx GPCContainer Memory Access Violation DoS",dos,medium,"CVE-2007-6005"
30064,"Microsoft Windows Modal Dialog Domain Bypass Vulnerability","code-execution",critical,"CVE-2004-0549"
32439,"Oracle Weblogic Server HTTP Cookie Buffer Overflow",overflow,high,"CVE-2008-5457"
31110,"Borland StarTeam Multicast Service HTTP Handling Buffer Overflow Vulnerability",overflow,high,"CVE-2008-0311"
32822,"Internet Explorer Security Zone Bypass  Vulnerability","code-execution",critical,"CVE-2010-0255"
31257,"Mozilla Firefox JavaScript Engine Information Disclosure Vulnerability","code-execution",high,"CVE-2005-0989"
31253,"IBM Lotus Domino Web Service Denial of Service Vulnerability",dos,high,"CVE-2005-0986"
30244,"Microsoft IIS Malformed DLL Request Memory Corruption Vulnerability","code-execution",high,"CVE-2005-4360"
32769,"ActiveCampaign 1-2-All Admin Panel Username Parameter SQL Injection","sql-injection",high,"CVE-2005-3679"
32633,"McAfee Remediation Client ActiveX Control Buffer Overflow Vulnerability",overflow,high,
30693,"HP eSupportDiagnostics ActiveX ReadTextFile Information Disclosure Vulnerability","info-leak",medium,"CVE-2007-6513"
31546,"MySQL MaxDB Webtool HTTP Request Parsing Buffer Overflow Vulnerability","code-execution",high,"CVE-2005-0684"
31462,"Vulnerability in Microsoft Office Could Allow Remote Code Execution","code-execution",high,"CVE-2007-1747"
31206,"Microsoft Excel Cell Length Buffer Overflow","code-execution",high,"CVE-2004-0846"
32686,"NoMoKeTos functions_nomoketos_rules.php Parameter PHP File Include Vulnerability","code-execution",high,"CVE-2007-1106"
31441,"Windows Media Player Code Execution Vulnerability Parsing Skins","code-execution",medium,"CVE-2007-3035"
32018,"Microsoft Internet Explorer WebDav Pathname Code Execution Vulnerability","code-execution",high,"CVE-2008-4259"
31775,"Microsoft Excel Indexing Validation Remote Code Execution Vulnerability","code-execution",critical,"CVE-2008-3005"
31264,"Macromedia JRun 4 mod_jrun Buffer Overflow Vulnerability",overflow,high,"CVE-2004-0646"
30083,"Microsoft Windows MSHTA Script Execution Vulnerability","code-execution",high,"CVE-2005-0063"
30880,"DivX Web Player NPDIVX32.DLL ActiveX Control Remote Denial of Service Vulnerability",dos,low,"CVE-2007-0429"
32158,"Oracle BEA WebLogic Server Apache Connector Buffer Overflow",overflow,medium,"CVE-2008-5457"
32743,"HTTPDX Server Handlepeer Buffer Overflow Vulnerability",overflow,high,"CVE-2009-3711"
31876,"Microsoft Office Excel Formula Parsing Buffer Overflow Vulnerability",overflow,critical,"CVE-2008-4019"
31626,"Windows Media Player ASX PlayList File Heap Overflow Vulnerability",overflow,high,"CVE-2006-6134"
31263,"Ipswitch WhatsUp Gold prn.htm Denial Of Service Vulnerability",dos,high,"CVE-2004-0799"
31218,"Novell ZENworks Patch Management Multiple SQL Injection Vulnerabilities","sql-injection",high,"CVE-2005-3315"
30672,"ACTi Network Video Recorder ActiveX DeleteXMLFile File Deletion Vulnerability","code-execution",high,
31364,"RealNetworks RealPlayer RAM File Processing Buffer Overflow Vulnerability",overflow,high,"CVE-2005-0755"
30687,"Clever Internet ActiveX Suite CLINetSuiteX6.OCX File Download Vulnerability","code-execution",high,"CVE-2007-4067"
32779,"Sun Java JRE AWT setDifflCM Buffer Overflow Vulnerability",overflow,high,"CVE-2009-3869"
30526,"LaunchP2PShare function buffer overflow in ActiveX of Tencent QQ",overflow,high,
32409,"Microsoft Internet Explorer Cross-Domain Information Disclosure Vulnerability","code-execution",critical,"CVE-2009-1140"
31729,"Microsoft PowerPoint Picture Index Remote Code Execution Vulnerability","code-execution",medium,"CVE-2008-0120"
30093,"phpnuke Search Module Query variable SQL Injection","sql-injection",high,"CVE-2005-3792"
30799,"IBM WebSphere Application Server WebContainer HTTP Request Header Security Weakness Vulnerability","info-leak",low,"CVE-2007-5944"
32766,"Metasploit PDF Exploit Evasion Sample","code-execution",critical,
31424,"Mozilla Firefox Plugin Access Control Vulnerability","code-execution",high,"CVE-2005-0527"
32433,"Internet Explorer Unsafe Scripting Misconfiguration Exploit","code-execution",high,
31406,"Microsoft Excel Version Information Parsing Memory Corruption Vulnerability","code-execution",high,"CVE-2007-1756"
31009,"SupportSoft ActiveX Controls Remote Buffer Overflow Vulnerabilities",overflow,high,"CVE-2006-6490"
30086,"Internet Explorer IsComponentInstalled Stack Overflow Vulnerability","code-execution",high,"CVE-2006-1016"
31313,"Oracle Single Sign On Vulnerability","info-leak",medium,
32234,"Norton Internet Security 2004 ActiveX Buffer Overflow",overflow,high,"CVE-2007-1689"
30247,"Microsoft Excel WorkSheet Memory Corruption Vulnerability","code-execution",high,"CVE-2007-3029"
31278,"Microsoft Internet Explorer Frame Injection Vulnerability","code-execution",high,"CVE-2004-0719"
31943,"Microsoft ASP.Net 1.1 XSS Protection Bypass Vulnerability","code-execution",medium,"CVE-2003-0768"
30287,"Microsoft SQL Server sqldmo.dll ActiveX Buffer Overflow Vulnerability","code-execution",high,
30592,"Microsoft Works File Converter Section Header Index Table Remote Code Execution Vulnerability",overflow,critical,"CVE-2008-0105"
32828,"JOnAS Server Cross-Site Scripting Vulnerability","code-execution",medium,
31432,"Microsoft Visio Packed Object Parsing Memory Corruption","code-execution",high,"CVE-2007-0936"
32395,"Apple Quicktime PICT Opcode 0x71 Heap Overflow Vulnerability","code-execution",critical,"CVE-2009-0010"
31190,"McAfee Multiple Products HTTP Server Header Processing Buffer Overflow",overflow,high,"CVE-2006-5156"
31204,"Microsoft Windows Help File Heap Buffer Overflow","code-execution",high,"CVE-2006-1591"
31949,"Mozilla Firefox Location.Hostname Dom Property Cookie Theft Vulnerability","info-leak",low,"CVE-2007-0981"
32249,"Adobe Acrobat JavaScript getIcon Method Buffer Overflow Vulnerability","code-execution",high,"CVE-2009-0927"
30313,"Microsoft IIS Phone Book Service Buffer Overflow Vulnerability","code-execution",high,"CVE-2000-1089"
32659,"Adobe Object Reloading Memory Corruption Vulnerability","code-execution",medium,"CVE-2009-2983"
31928,"IrfanView IFF Format Handling Remote Buffer Overflow Vulnerability",overflow,high,"CVE-2007-2363"
31031,"HP OpenView Network Node Manager Ovas Buffer Overflow","code-execution",critical,
31098,"Apache HTTP Server mod_negotiation Cross-Site Scripting Vulnerability","code-execution",high,"CVE-2008-0455"
31200,"Sophos Anti-Virus CAB File Invalid Folder Count Heap Overflow","code-execution",high,"CVE-2006-0994"
32790,"phf CGI program remote command execution vulnerability","code-execution",critical,"CAN-1999-0067"
32360,"Microsoft Office PowerPoint Legacy File Format Vulnerability","code-execution",critical,"CVE-2009-0222"
30788,"Microsoft Internet Explorer DataSourceControl Denial of Service Vulnerability","code-execution",medium,"CVE-2006-3729"
30303,"Microsoft Browser Information Disclosure Vulnerability","info-leak",high,"CVE-2016-7227"
30406,"Double Content-Length and Zero length HTTP Header Anomaly Vulnerability","code-execution",high,"CVE-2005-0174"
30748,"RealPlayer IERPPLUG.DLL ActiveX Control DoS Vulnerability",dos,medium,
32049,"Microsoft Windows Object Packager Remote Code Execution Vulnerability","code-execution",critical,"CVE-2006-4692"
31805,"Microsoft Windows Graphics Rendering Engine WMF Parsing Buffer Overflow",overflow,high,"CVE-2008-3014"
31506,"Apple QuickTime MOV File JVTCompEncodeFrame Heap Overflow Vulnerability",overflow,high,"CVE-2007-2295"
32670,"SaveWeb Portal 3.4 view_polls.php SITE_Path Parameter PHP File Include Vulnerability","code-execution",high,"CVE-2005-2687, CVE-2006-4012"
31558,"Microsoft Windows 2000 Resource Kit W3Who.DLL Multiple Remote Vulnerabilities","code-execution",critical,"CVE-2004-1134"
32652,"Microsoft Office Excel Featheader Record Memory Corruption Vulnerability","code-execution",medium,"CVE-2009-3129"
32584,"Microsoft Internet Explorer Uninitialized Memory Corruption Vulnerability","code-execution",critical,"CVE-2009-2531"
30765,"Microsoft Internet Explorer COM Object Instantiation Memory Corruption Vulnerability","code-execution",high,"CAN-2005-2831"
31121,"WinACE RAR and TAR Directory Traversal Vulnerability","code-execution",high,"CVE-2006-0981"
31614,"IBM Lotus Sametime Multiplexer Buffer Overflow Vulnerability","code-execution",critical,"CVE-2008-2499"
32847,"Microsoft Office PowerPoint Remote Code Execution Vulnerability",overflow,high,"CVE-2010-0030"
31084,"Microsoft Internet Explorer CSS Tag Handling Memory Corruption","code-execution",high,"CVE-2007-1750"
30881,"Microsoft Visual C++ Resource File Buffer Overflow Vulnerability",overflow,high,"CVE-2007-0468"
30444,"Microsoft IIS Escaped Characters Decoding Command Execution Vulnerability","code-execution",critical,"CVE-2001-0333"
31463,"Adobe Multiple Products BMP Image Header Handling Buffer Overflow","code-execution",high,"CVE-2008-1765"
32168,"FFmpeg 4xm Processing Memory Corruption Vulnerability","code-execution",high,"CVE-2009-0385"
32237,"Tumbleweed FileTransfer ActiveX Control Buffer Overflow",overflow,high,"CVE-2008-1724"
30828,"HTTP Apache Tomcat JSP Example Web Applications Cross Site Scripting","code-execution",medium,"CVE-2007-2449"
30055,"Internet Explorer IFRAME Buffer Overflow Vulnerability","code-execution",critical,"CVE-2004-1050"
32014,"Microsoft Hierarchical FlexGrid ActiveX Control MSHFLXFD.OCX Memory Corruption Vulnerability","code-execution",critical,"CVE-2008-4254"
31505,"Apple QuickTime udta Atom Parsing Heap Overflow Vulnerability",overflow,high,"CVE-2007-0714"
32631,"Electronic Arts SnoopyCtrl ActiveX Control Buffer Overflow Vulnerability",overflow,high,"CVE-2007-4466"
30747,"RealPlayer ActiveX Control rpau3260.dll DoS Vulnerability",dos,medium,"CVE-2006-6759"
32355,"Microsoft Office PowerPoint Legacy File Format Vulnerability","code-execution",critical,"CVE-2009-0220"
30204,"IA WebMail Server HTTP Request Parsing Buffer Overflow Vulnerability","code-execution",high,"CVE-2003-1192"
30029,"Microsoft MDAC RDS.DataSpace ActiveX Remote Code Execution Vulnerability","code-execution",medium,"CVE-2006-0003"
32292,"ATT WinVNC Web Server Buffer Overflow Vulnerability",overflow,medium,"CVE-2001-0168"
32883,"SurgeMail Mail Server Vulnerability",overflow,high,"CVE-2008-1054"
32343,"Ruby Webrick HTTPUtils Denial of Service",dos,medium,"CVE-2008-3656"
32849,"RainbowPlayer rpl File Parsing Buffer Overflow Vulnerability",overflow,medium,
30910,"Buffalo AirStation WHR-G54S Web Management Cross-Site Request Forgery Vulnerability","code-execution",medium,
31694,"Windows ASF Media File Malicious EXE Download Action Access","code-execution",medium,
30117,"Novell ZENworks Configuration Management FileViewer Information Disclosure Vulnerability","code-execution",high,"CVE-2015-0783"
32918,"CoolPlayer M3U Playlist Parsing Buffer Overflow Vulnerability",overflow,medium,"CVE-2006-6288"
31357,"Norton Internet Security Command Execution","code-execution",high,"CVE-2004-0364"
32126,"Apache HTTP Server mod_proxy_ftp Wildcard Characters Cross-Site Scripting Vulnerability","code-execution",medium,"CVE-2008-2939"
30357,"MySQL MaxDB WebDBM Server Buffer Overflow",overflow,high,"CVE-2006-4305"
30816,"Apache Tomcat Host Manager Servlet Cross Site Scripting Vulnerability","code-execution",medium,"CVE-2007-3386"
32778,"Sun Java JRE getSoundBank file URL Buffer Overflow Vulnerability",overflow,high,"CVE-2009-3867"
32221,"mIRC IRC URL Buffer Overflow Vulnerability",overflow,medium,
30187,"Simple PHP Blog Arbitrary File Upload Vulnerability","code-execution",high,"CVE-2005-2733"
32635,"CA eTrust PestPatrol ActiveX Control Buffer Overflow",overflow,high,
31616,"Novell eDirectory HTTP Headers Denial of Service Vulnerability",dos,medium,"CVE-2008-0927"
32666,"nginx URI Parsing Buffer Underflow Vulnerability",dos,medium,"CVE-2009-2629"
32656,"HP Power Manager Web Server Login Parameter Buffer Overflow Vulnerability",overflow,high,"CVE-2009-2685"
32239,"XMPlay Playlist Files Buffer Overflow Vulnerability",overflow,high,"CVE-2006-6063"
32684,"AINS function.inc.php path Parameter PHP File Include Vulnerability","code-execution",high,"CVE-2007-0570"
32742,"HTTPDX Server Tolog Function Format String Vulnerability","code-execution",high,
31355,"RealNetworks RealPlayer Malformed RM File Heap Overflow","code-execution",high,"CVE-2004-1481"
31096,"Mozilla Firefox IFRAME Style Change Handling Code Execution","code-execution",high,"CVE-2008-1236"
31893,"Macrovision InstallShield Update Service Agent ActiveX Memory Corruption Vulnerability","code-execution",high,"CVE-2008-2470"
30250,"Adobe Flash Player Video File Parsing Overflow Vulnerability","code-execution",critical,"CVE-2007-3456"
32500,"Squid Proxy Invalid HTTP Response Status Code Denial of Service Vulnerability","code-execution",high,
31653,"Microsoft Word Crafted SmartTag Record Code Execution Vulnerability","code-execution",high,"CVE-2008-2244"
31639,"Snapshot Viewer for Microsoft Access ActiveX Control Arbitrary File Download Vulnerability","code-execution",critical,"CVE-2008-2463"
31377,"Kaspersky Antivirus Library Heap Buffer Overflow","code-execution",critical,"CVE-2005-3142"
32437,"VeryPDF PDFView ActiveX Heap Overflow Vulnerability",overflow,high,
31011,"Adobe Acrobat Reader Plugin Crafted URL Double Free Vulnerability","code-execution",high,"CVE-2007-0046, CVE-2007-0044"
32148,"Over Long HTTP Host Header","code-execution",low,"CVE-2008-4562"
31682,"Sun Java Web Start JNLP Stack Overflow Vulnerability",overflow,high,"CVE-2008-3111"
32413,"Microsoft Office Word Large SPRM Records Buffer Overflow Vulnerability",overflow,critical,"CVE-2009-0565"
30595,"Microsoft Publisher Memory Index Code Execution Vulnerability","code-execution",critical,"CVE-2008-0104"
30370,"Microsoft Negotiate SSP Buffer Overflow",overflow,critical,"CVE-2004-0119"
30178,"Google Search Appliance ProxyStyleSheet Cross-Site Scripting Vulnerability","code-execution",medium,"CVE-2005-3757"
32793,"Microsoft Internet Explorer Event Handle Remote Code Execution Vulnerability","code-execution",critical,"CVE-2010-0249"
31208,"Citrix Program Neighborhood Agent Arbitrary Shortcut Creation Vulnerability","code-execution",high,"CVE-2004-1077"
32046,"Apple Mac OS X Terminal X-Man-Path Input Validation Vulnerability","code-execution",high,"CVE-2005-1342"
31215,"Sun Java Web Start System Property Tags Remote Unauthorized Access Vulnerability","code-execution",high,"CVE-2005-0836"
32619,"DTOA and GDTOA Libc Array Index Handling Vulnerability",overflow,critical,"CVE-2009-0689"
31155,"Microsoft DirectShow AVI Decoder Buffer Overflow","code-execution",high,"CVE-2005-2128"
32756,"SAP GUI for Windows sapirrfc.dll ActiveX Overflow Vulnerability",overflow,high,
31935,"Microsoft Internet Explorer Type Confusion Vulnerability","code-execution",critical,"CVE-2016-7240"
32694,"WMNews index.php base_datapath Parameter PHP Code Execution Vulnerability","code-execution",high,"CVE-2006-3928"
30309,"McAfee ePolicy Orchestrator Agent Content-Length Header Overflow Vulnerability","code-execution",medium,"CVE-2004-0095"
32901,"Acoustica MP3 CD Burner PlayList Files Buffer Overflow Vulnerability",overflow,high,"CVE-2007-3006"
31046,"Microsoft Windows Large Image Resize DoS",dos,medium,
30940,"Microsoft Internet Explorer HTML Form Tags URI Obfuscation Vulnerability","info-leak",medium,"CVE-2004-1104"
30229,"Internet Explorer Speech Control Object Memory Corruption Vulnerability","code-execution",high,"CVE-2007-2222"
30810,"Microsoft Windows Explorer WMF File Handling Denial of Service Vulnerability",dos,medium,"CVE-2007-1090"
30168,"Barracuda Spam Firewall Remote Command Execution Vulnerability","code-execution",high,"CVE-2005-2847"
30216,"HP OpenView Network Node Manager HTTP Request Parsing Command Execution Vulnerability","code-execution",high,"CVE-2005-2773"
31605,"IBM Lotus Expeditor cai URI Handler Command Execution Vulnerability","code-execution",high,"CVE-2008-1965"
31323,"Microsoft Internet Explorer Pop-up Window Title Bar Spoofing Weakness","code-execution",high,"CVE-2005-0500"
31199,"Microsoft IIS WebDAV Request Source Code Disclosure","code-execution",critical,
32905,"iTinySoft Studio Total Video Player M3U Playlist Buffer Overflow Vulnerability",overflow,high,"CVE-2007-0949"
32132,"Microsoft Internet Explorer CSS Memory Corruption Vulnerability","code-execution",critical,"CVE-2009-0076"
30046,"Windows Media Player Bitmap File Parsing Heap Overflow Vulnerability","code-execution",medium,"CVE-2006-0006"
31839,"ClamAV AntiVirus CHM File Handling Denial of Service Vulnerability",dos,high,"CVE-2008-1389"
30570,"Yahoo! Music Jukebox mediagrid.dll ActiveX Control Remote Buffer Overflow Vulnerability",overflow,high,
31125,"BitDefender Antivirus Logging Function Format String Vulnerability","code-execution",high,"CVE-2005-3154"
31051,"HP Software Update 'RulesEngine.dll' ActiveX Control Multiple File Overwrite Vulnerabilities","info-leak",high,"CVE-2007-6506"
31295,"Microsoft Windows Explorer Invalid URL File Parsing Stack Overflow Vulnerability",overflow,high,
32361,"Microsoft Office PowerPoint Memory Corruption Vulnerability","code-execution",critical,"CVE-2009-1129"
32045,"Telestream Flip4Mac WMV File Remote Memory Corruption Vulnerability",overflow,high,"CVE-2007-0466"
30096,"Gimp XWD File Heap Buffer Overflow Vulnerability",overflow,high,"CVE-2013-1978"
31246,"ClamAV CHM File Handling Integer Overflow","code-execution",high,"CVE-2005-2450"
31230,"TikiWiki jhot.php Script File Upload Security Bypass Vulnerability","code-execution",high,
32880,"HTTP Non RFC-Compliant Response Found","info-leak",informational,"CVE-2010-2561"
32443,"Realtek Media Player Playlist Buffer Overflow Vulnerability",overflow,medium,"CVE-2008-5664"
32253,"Microsoft Office PowerPoint TextHeaderAtom/OutlineTextRefAtom Remote Code Execution Vulnerability","code-execution",critical,"CVE-2009-0556"
32809,"Novell iPrint Client Date Time Parameter Buffer Overflow Vulnerability",overflow,critical,"CVE-2009-1569"
30063,"Microsoft Windows EMF Image Rendering Buffer Overflow","code-execution",high,"CVE-2004-0209"
32057,"Mozilla Firefox Cross-Site Scripting protection bypass Vulnerability","info-leak",medium,"CVE-2006-6507"
30908,"Blue Coat Systems K9 Web Protection Remote Buffer Overflow Vulnerability",overflow,high,"CVE-2007-1685"
32592,"Windows Media Player ASF Parsing Buffer Overflow Vulnerability",overflow,critical,"CVE-2009-0555"
30150,"Microsoft IIS Chunked Encoding Transfer Heap Overflow Vulnerability","code-execution",high,"CVE-2002-0079"
32281,"Microsoft ISA Server CookieAuth.dll Cross Site Scripting vulnerability","code-execution",high,"CVE-2009-0237"
32131,"Microsoft Internet Explorer Uninitialized Memory Corruption Vulnerability","code-execution",critical,"CVE-2009-0075"
30947,"VUPlayer M3U Playlist Buffer Overflow Vulnerability",overflow,high,"CVE-2006-6251"
32065,"Mozilla Firefox GetXMLEntity and FastAppendChar Functions Denial of Service Vulnerability",dos,high,"CVE-2008-5502"
32170,"CoolPlayer Playlist File Handling Buffer Overflow",overflow,medium,"CVE-2008-3408"
32404,"Microsoft Office Excel  ExternSheet  Record Array Indexing Memory Corruption Vulnerability","code-execution",critical,"CVE-2009-0558"
32209,"Mozilla Firefox JavaScript Array.splice Memory Corruption Vulnerability",overflow,high,"CVE-2009-0773"
31266,"PowerUpSQL Hacktool Detected",overflow,medium,
30260,"Microsoft XML Core Services SubStringData Integer Overflow Vulnerability","code-execution",high,"CVE-2007-2223"
32353,"Apple iCal Trigger Value Handling DoS",dos,medium,"CVE-2008-2006"
32119,"Office OCX Multiple ActiveX Controls OpenWebFile Arbitrary Program Execution Vulnerability","code-execution",critical,
30733,"Microsoft Internet Explorer COM Object Instantiation Memory Corruption",dos,medium,"CVE-2007-0219"
32553,"Oracle Application Server Portal Cross Site Scripting","code-execution",medium,
32581,"Microsoft Internet Explorer Data Stream Header Corruption Vulnerability","code-execution",critical,"CVE-2009-1547"
31214,"Zlib Compression Library Denial Of Service Vulnerability","code-execution",high,"CVE-2004-0797"
32853,"HP Operations Manager Server Unauthorized File Upload Vulnerability","code-execution",critical,"CVE-2009-3843"
32407,"Microsoft Office Excel SST Record Remote Code Execution Vulnerability","code-execution",critical,"CVE-2009-0561"
30094,"VBulletin Misc.php Script Arbitrary PHP Code Execution","code-execution",high,"CVE-2005-0511"
30671,"Acer LunchApp.APlunch ActiveX Remote Code Execution Vulnerability","code-execution",high,"CVE-2006-6121"
31229,"Microsoft Internet Explorer Dialog Manipulation Vulnerability","code-execution",high,"CVE-2005-2829"
31977,"Sun Microsystems JDK Image Parsing Library ICC Buffer Overflow Vulnerability",overflow,high,"CVE-2007-2788, CVE-2007-2789"
32714,"Microsoft Visual Studio 2005 WMI Object Broker Remote Code Execution Vulnerability","code-execution",critical,"CVE-2006-4704"
30328,"Microsoft Windows MFC Library FindFile Buffer Overflow Vulnerability","code-execution",high,"CVE-2007-4916"
32710,"WoW Roster hsList.php subdir Parameter PHP File Include Vulnerability","code-execution",high,"CVE-2006-3997, CVE-2006-3998"
30826,"Alcatel OmniVista Action Parameter Cross Site Scripting Vulnerability","code-execution",medium,"CVE-2007-5190"
30108,"CVSTrac Filediff Remote Command Execution Vulnerability","code-execution",high,"CVE-2004-1456"
30935,"Mod_Mylo Apache Module REQSTR Buffer Overflow Vulnerability",overflow,high,"CVE-2003-0651"
32418,"Microsoft Internet Explorer HTML Objects Memory Corruption Vulnerability","code-execution",critical,"CVE-2009-1532"
30983,"Microsoft Malware Protection Engine File Processing Remote Denial Of Service Vulnerability",dos,medium,"CVE-2008-1437"
32013,"Microsoft Word RTF Object Parsing Vulnerability","code-execution",critical,"CVE-2008-4027"
30855,"HTTP HEAD Request Overflow URI Anomaly",overflow,low,"CVE-2006-5850"
32620,"FireFox cross-origin data theft vulnerability","info-leak",medium,"CVE-2009-3375"
31757,"Red Hat JBoss Seam XML XEE Information Disclosure Vulnerability","info-leak",high,"CVE-2013-6447"
30294,"Ipswitch WhatsUp Gold Web Server Buffer Overflow","code-execution",high,"CVE-2004-0798"
31947,"PHP Win32 escapeshellcmd Input Validation Command Execution Vulnerability","code-execution",high,"CVE-2004-0542"
31561,"Microsoft Internet Explorer JPEG Rendering Buffer Overflow","code-execution",high,"CVE-2005-1988"
31129,"Mozilla onunload SSL Certificate Spoofing","code-execution",high,"CVE-2004-0763"
30729,"Microsoft Windows Media DRM ActiveX Control Buffer Overflow Vulnerability",overflow,high,
31516,"Microsoft Internet Explorer 7 setRequestHeader Multiple Vulnerabilities","info-leak",medium,"CVE-2008-1544"
31198,"Mozilla Products Graphics and XML Features Integer Overflows","code-execution",high,"CVE-2006-0297"
31612,"Apple QuickTime Obji Atom Parsing Stack Buffer Overflow","code-execution",high,"CVE-2008-1022"
31635,"Microsoft Internet Explorer File Download Security Warning Bypass Vulnerability","info-leak",high,"CVE-2004-1331"
31936,"MediaWiki index.php rs Cross-Site Scripting Vulnerability","code-execution",high,"CVE-2007-0177"
31012,"Apache apr-util IPv6 URI Parsing Vulnerability",dos,medium,"CAN-2004-0786"
30972,"AdventNet ManageEngine OpManager Multiple Cross-Site Scripting Vulnerabilities","code-execution",medium,"CVE-2007-3594"
32138,"Microsoft Visio Object ID Table Remote Code Execution Vulnerability","code-execution",medium,"CVE-2009-0097"
31924,"McAfee NeoTrace ActiveX Control Remote Buffer Overflow Vulnerability",overflow,high,"CVE-2006-6707"
